date,dc_power,CloudOpacity,Ghi,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection
2020-06-20 06:00:00,0.00,15.5,59,11.58,13.55,12.91,95.93,14.32,43.87
2020-06-20 07:00:00,0.00,44.8,0,11.27,13.01,12.50,96.73,12.88,77.93
2020-06-20 08:00:00,0.00,44.7,0,12.39,12.17,11.97,99.00,1.73,289.13
2020-06-20 09:00:00,0.36,26.3,0,11.81,13.71,12.09,89.93,13.00,130.80
2020-06-20 10:00:00,0.44,8.6,0,11.70,14.39,10.99,80.00,15.42,191.47
2020-06-20 11:00:00,1.45,0.0,0,11.63,15.34,9.61,68.67,18.92,13.27
2020-06-20 12:00:00,0.59,0.0,0,12.56,15.59,9.66,67.80,15.66,336.40
2020-06-20 13:00:00,0.78,0.0,0,11.90,15.11,9.21,67.87,15.54,82.00
2020-06-20 14:00:00,1.43,0.0,0,12.75,15.82,8.58,62.13,14.08,110.60
2020-06-20 15:00:00,0.81,0.0,0,12.59,15.66,8.29,61.53,13.96,27.93
2020-06-20 16:00:00,0.87,0.0,0,12.49,14.83,8.53,66.00,10.57,34.07
2020-06-20 17:00:00,0.00,0.0,0,11.50,13.43,8.83,73.53,8.65,27.73
2020-06-20 18:00:00,0.00,0.3,0,10.81,12.55,9.51,81.80,8.68,31.67
2020-06-20 19:00:00,0.00,19.6,0,10.32,11.96,9.39,84.13,7.91,235.20
2020-06-20 20:00:00,0.00,54.4,0,10.30,10.39,9.97,97.27,0.48,29.80
2020-06-20 21:00:00,0.00,59.4,2,7.69,8.46,8.43,99.73,1.83,174.47
2020-06-20 22:00:00,0.00,50.4,51,7.67,8.11,8.11,100.00,0.00,47.00
2020-06-20 23:00:00,0.00,61.8,91,5.59,7.11,7.11,100.00,4.57,65.27
2020-06-21 00:00:00,0.00,47.3,190,6.20,7.23,7.23,100.00,1.80,40.00
2020-06-21 01:00:00,0.00,63.9,152,3.61,6.08,6.08,100.00,8.08,45.67
2020-06-21 02:00:00,0.00,68.7,140,4.66,6.01,6.10,100.00,2.07,77.00
2020-06-21 03:00:00,0.00,53.8,192,3.59,6.02,6.11,100.00,7.84,81.47
2020-06-21 04:00:00,0.00,77.8,71,4.58,5.75,5.84,100.00,0.96,81.53
2020-06-21 05:00:00,0.00,47.7,102,3.69,5.39,5.49,100.00,3.29,296.93
2020-06-21 06:00:00,0.00,41.3,36,3.95,5.07,5.17,100.00,0.00,83.00
2020-06-21 07:00:00,0.00,56.0,0,4.29,5.43,5.52,100.00,0.60,67.00
2020-06-21 08:00:00,0.00,45.7,0,3.90,5.65,5.75,100.00,3.73,78.13
2020-06-21 09:00:00,1.73,68.2,0,4.36,6.45,6.55,100.00,6.19,70.13
2020-06-21 10:00:00,6.26,72.3,0,5.15,6.83,6.93,100.00,5.01,138.87
2020-06-21 11:00:00,7.21,41.9,0,7.39,8.15,8.25,100.00,1.68,129.20
2020-06-21 12:00:00,2.35,49.5,0,9.04,9.21,9.21,100.00,0.00,127.00
2020-06-21 13:00:00,7.94,41.3,0,9.79,9.87,9.87,100.00,0.48,127.00
2020-06-21 14:00:00,1.51,14.0,0,10.07,10.59,10.49,99.47,3.72,132.80
2020-06-21 15:00:00,6.24,4.6,0,10.79,10.71,10.51,99.00,0.60,132.80
2020-06-21 16:00:00,0.94,16.7,0,10.47,10.34,10.33,99.93,0.00,127.00
2020-06-21 17:00:00,0.00,50.1,0,9.11,9.30,9.20,99.00,0.00,127.00
2020-06-21 18:00:00,0.00,25.1,0,8.99,9.19,9.19,100.00,0.00,127.00
2020-06-21 19:00:00,0.00,33.3,0,8.37,8.95,8.95,100.00,1.73,127.00
2020-06-21 20:00:00,0.00,47.4,0,8.64,9.18,9.18,100.00,1.80,144.33
2020-06-21 21:00:00,0.00,66.7,2,8.43,8.84,8.84,100.00,0.60,314.00
2020-06-21 22:00:00,0.00,43.9,60,8.25,8.87,8.87,100.00,1.92,314.00
2020-06-21 23:00:00,0.00,31.0,166,8.11,8.45,8.45,100.00,0.12,331.93
2020-06-22 00:00:00,0.00,40.7,213,6.99,8.32,8.32,100.00,5.16,340.40
2020-06-22 01:00:00,0.00,59.9,173,6.96,8.10,8.10,100.00,3.72,344.73
2020-06-22 02:00:00,0.00,67.7,146,6.82,7.51,7.51,100.00,0.36,336.00
2020-06-22 03:00:00,0.00,39.2,253,6.51,7.30,7.39,100.00,0.96,343.87
2020-06-22 04:00:00,0.00,36.8,205,6.55,7.23,7.32,100.00,0.00,343.93
2020-06-22 05:00:00,0.00,25.4,156,6.61,7.27,7.36,100.00,0.12,343.93
2020-06-22 06:00:00,0.00,55.7,29,7.29,7.79,7.80,100.00,0.00,347.53
2020-06-22 07:00:00,0.00,73.6,0,7.30,7.80,7.82,100.00,0.00,326.33
2020-06-22 08:00:00,0.21,67.1,0,7.09,8.10,8.10,100.00,2.91,282.73
2020-06-22 09:00:00,1.36,69.3,0,7.71,8.57,8.57,100.00,2.79,317.40
2020-06-22 10:00:00,4.08,46.6,0,8.24,10.31,9.83,96.93,10.60,270.47
2020-06-22 11:00:00,4.23,58.7,0,8.35,10.86,9.42,90.87,12.28,273.87
2020-06-22 12:00:00,4.49,39.4,0,8.35,11.23,9.74,90.47,14.56,269.20
2020-06-22 13:00:00,1.53,25.3,0,9.98,11.29,11.29,100.00,8.92,264.27
2020-06-22 14:00:00,3.75,16.4,0,9.13,12.06,9.63,85.07,15.20,260.13
2020-06-22 15:00:00,3.26,41.9,0,9.88,11.73,8.79,82.13,8.27,263.60
2020-06-22 16:00:00,0.52,63.5,0,9.63,11.73,8.83,82.47,9.73,280.13
2020-06-22 17:00:00,0.13,68.7,0,8.70,11.26,9.05,86.40,12.40,281.00
2020-06-22 18:00:00,0.00,72.6,0,8.85,10.75,9.82,94.07,9.76,296.07
2020-06-22 19:00:00,0.00,32.5,0,7.30,10.23,8.52,89.00,13.24,287.53
2020-06-22 20:00:00,0.00,54.8,0,7.59,9.91,9.33,96.20,11.20,307.53
2020-06-22 21:00:00,0.00,3.0,5,7.33,9.97,9.03,93.80,12.28,305.07
2020-06-22 22:00:00,0.00,29.7,67,6.95,9.28,9.18,99.00,11.08,315.53
2020-06-22 23:00:00,0.00,37.1,158,7.23,9.28,8.84,97.07,9.23,321.53
2020-06-23 00:00:00,0.00,30.3,254,7.70,8.53,8.53,100.00,2.52,21.40
2020-06-23 01:00:00,0.00,25.7,325,7.57,8.59,8.59,100.00,3.60,44.40
2020-06-23 02:00:00,0.00,52.1,219,8.16,8.68,8.77,100.00,1.08,83.67
2020-06-23 03:00:00,0.00,51.5,204,8.53,8.90,8.99,100.00,0.84,67.47
2020-06-23 04:00:00,0.00,34.2,218,7.89,8.90,8.99,100.00,4.20,26.00
2020-06-23 05:00:00,0.00,3.8,196,8.04,9.00,9.09,100.00,3.84,26.93
2020-06-23 06:00:00,0.00,0.0,64,8.55,9.00,9.09,100.00,1.32,29.00
2020-06-23 07:00:00,0.00,8.3,0,8.02,9.01,9.10,100.00,3.80,29.00
2020-06-23 08:00:00,0.34,26.9,0,7.86,8.74,8.83,100.00,3.12,29.00
2020-06-23 09:00:00,2.67,0.3,0,9.09,9.25,9.35,100.00,0.00,29.00
2020-06-23 10:00:00,2.60,3.3,0,9.98,10.01,10.10,100.00,0.36,28.13
2020-06-23 11:00:00,4.74,15.6,0,11.53,11.50,11.62,100.00,2.04,294.00
2020-06-23 12:00:00,7.37,28.0,0,12.59,12.21,12.01,99.00,1.59,204.80
2020-06-23 13:00:00,7.31,20.4,0,11.69,13.07,12.15,94.07,10.48,232.67
2020-06-23 14:00:00,3.99,9.2,0,10.83,12.97,11.49,90.73,13.36,225.93
2020-06-23 15:00:00,3.32,19.7,0,10.99,13.37,10.52,82.80,13.24,225.47
2020-06-23 16:00:00,2.41,46.8,0,10.39,13.25,9.20,76.27,13.96,219.07
2020-06-23 17:00:00,0.34,7.0,0,10.21,11.75,10.71,93.33,9.28,230.33
2020-06-23 18:00:00,0.00,0.1,0,10.21,11.29,11.09,99.00,7.60,245.07
2020-06-23 19:00:00,0.00,1.3,0,11.87,11.44,11.40,99.80,0.00,222.00
2020-06-23 20:00:00,0.00,0.8,0,10.87,11.47,11.47,100.00,5.47,255.07
2020-06-23 21:00:00,0.00,18.4,4,12.20,11.70,11.70,100.00,0.00,259.00
2020-06-23 22:00:00,0.00,37.7,58,12.17,11.77,11.96,100.00,0.63,238.00
2020-06-23 23:00:00,0.00,29.8,169,11.12,12.00,12.19,100.00,7.67,255.67
2020-06-24 00:00:00,0.00,35.2,231,10.92,12.00,12.19,100.00,8.80,247.60
2020-06-24 01:00:00,0.00,30.3,296,10.17,11.50,11.69,100.00,9.16,246.47
2020-06-24 02:00:00,0.00,46.0,242,10.37,11.58,11.77,100.00,8.80,249.20
2020-06-24 03:00:00,0.00,31.7,283,10.51,11.52,11.71,100.00,7.72,255.33
2020-06-24 04:00:00,0.00,26.6,243,10.32,11.60,11.79,100.00,9.28,246.40
2020-06-24 05:00:00,0.00,35.2,133,10.50,11.28,11.45,100.00,6.13,245.27
2020-06-24 06:00:00,0.00,51.4,31,10.45,11.45,11.63,100.00,7.57,265.13
2020-06-24 07:00:00,0.00,39.4,0,11.03,11.60,11.79,100.00,5.20,253.20
2020-06-24 08:00:00,0.32,18.5,0,10.39,11.40,11.59,100.00,7.64,258.20
2020-06-24 09:00:00,1.60,45.8,0,10.65,11.64,11.83,100.00,7.52,260.67
2020-06-24 10:00:00,2.16,46.6,0,11.35,12.41,12.59,100.00,9.28,232.47
2020-06-24 11:00:00,3.17,1.9,0,13.76,13.14,13.14,100.00,1.68,223.00
2020-06-24 12:00:00,3.65,42.0,0,13.75,13.83,13.70,99.33,6.48,223.00
2020-06-24 13:00:00,3.42,68.6,0,13.73,14.17,13.66,96.93,8.20,243.93
2020-06-24 14:00:00,2.72,59.6,0,13.99,14.57,12.67,88.40,7.23,226.20
2020-06-24 15:00:00,1.84,13.8,0,15.03,15.59,12.09,79.67,6.33,236.40
2020-06-24 16:00:00,0.83,52.6,0,14.38,14.05,11.87,86.80,1.20,223.93
2020-06-24 17:00:00,0.00,25.3,0,12.39,12.71,12.51,99.00,5.72,250.80
2020-06-24 18:00:00,0.00,32.5,0,11.12,11.75,11.72,99.87,6.13,257.00
2020-06-24 19:00:00,0.00,57.1,0,11.38,11.05,11.05,100.00,0.00,257.00
2020-06-24 20:00:00,0.00,22.5,0,10.98,10.85,10.85,100.00,0.84,257.00
2020-06-24 21:00:00,0.00,8.9,4,10.48,10.38,10.38,100.00,0.00,252.00
2020-06-24 22:00:00,0.00,13.6,95,8.80,9.64,9.73,100.00,3.99,251.73
2020-06-24 23:00:00,0.00,46.2,128,9.42,9.52,9.61,100.00,0.00,279.00
2020-06-25 00:00:00,0.00,23.9,280,10.00,9.99,10.09,100.00,0.00,284.00
2020-06-25 01:00:00,0.00,7.8,401,9.59,10.24,10.33,100.00,4.11,300.80
2020-06-25 02:00:00,0.00,14.2,390,8.10,10.68,10.68,100.00,14.56,13.07
2020-06-25 03:00:00,0.00,31.0,292,8.85,10.87,10.72,99.27,11.80,64.00
2020-06-25 04:00:00,0.00,74.1,84,9.01,10.80,10.60,99.00,10.12,258.20
2020-06-25 05:00:00,0.00,61.7,78,8.61,10.53,10.49,99.80,10.60,170.53
2020-06-25 06:00:00,0.00,35.6,40,8.91,10.53,10.46,99.67,9.13,152.67
2020-06-25 07:00:00,0.00,37.6,0,8.68,10.77,10.57,99.00,11.68,45.67
2020-06-25 08:00:00,0.11,18.0,0,8.64,11.14,9.60,90.13,12.52,193.13
2020-06-25 09:00:00,0.65,38.9,0,9.05,12.01,10.29,89.20,16.14,101.13
2020-06-25 10:00:00,1.33,33.2,0,9.82,11.45,11.19,98.60,10.36,73.07
2020-06-25 11:00:00,2.97,0.5,0,10.55,13.50,8.77,73.00,13.38,194.40
2020-06-25 12:00:00,4.82,0.0,0,12.04,15.07,8.71,65.73,14.10,187.53
2020-06-25 13:00:00,11.40,0.0,0,9.55,14.13,7.35,63.60,20.14,337.53
2020-06-25 14:00:00,3.60,0.0,0,9.95,13.55,7.91,68.73,15.90,167.60
2020-06-25 15:00:00,6.31,0.0,0,10.17,12.61,9.79,82.93,13.00,333.47
2020-06-25 16:00:00,1.25,0.0,0,11.02,12.49,10.35,86.80,8.48,59.80
2020-06-25 17:00:00,0.15,0.0,0,12.14,11.84,11.11,95.33,0.60,26.40
2020-06-25 18:00:00,0.00,0.0,0,9.63,12.01,9.03,82.13,11.32,345.53
2020-06-25 19:00:00,0.00,2.3,0,9.33,11.81,9.41,85.07,12.16,315.00
2020-06-25 20:00:00,0.00,4.4,0,8.12,9.95,9.85,99.00,9.61,302.13
2020-06-25 21:00:00,0.00,0.0,5,8.28,10.09,9.89,98.80,9.37,310.20
2020-06-25 22:00:00,0.00,7.7,96,7.70,9.54,8.94,96.00,8.29,286.47
2020-06-25 23:00:00,0.00,0.0,246,6.79,8.86,7.97,94.13,8.29,286.33
2020-06-26 00:00:00,0.00,0.0,364,6.55,8.51,7.15,91.20,6.84,318.07
2020-06-26 01:00:00,0.00,0.0,438,6.58,7.28,7.18,99.00,0.00,294.00
2020-06-26 02:00:00,0.00,28.0,330,5.39,6.40,6.40,100.00,0.72,314.00
2020-06-26 03:00:00,0.00,53.2,197,4.39,5.95,5.95,100.00,3.36,314.53
2020-06-26 04:00:00,0.00,48.1,175,4.00,5.10,5.10,100.00,0.00,323.00
2020-06-26 05:00:00,0.00,34.5,136,3.80,4.95,4.95,100.00,0.00,323.00
2020-06-26 06:00:00,0.00,39.0,41,3.03,4.30,4.30,100.00,0.00,323.00
2020-06-26 07:00:00,0.00,32.6,0,3.66,5.20,5.20,100.00,2.33,90.93
2020-06-26 08:00:00,0.38,34.5,0,3.93,5.05,5.05,100.00,0.00,91.00
2020-06-26 09:00:00,1.88,49.2,0,5.46,6.84,6.84,100.00,3.12,91.40
2020-06-26 10:00:00,4.43,48.7,0,7.29,8.46,8.45,99.87,4.32,91.73
2020-06-26 11:00:00,5.22,51.4,0,10.15,10.75,9.17,89.87,2.04,92.00
2020-06-26 12:00:00,12.76,39.4,0,10.12,12.84,6.89,67.07,10.12,284.07
2020-06-26 13:00:00,13.66,27.9,0,10.11,12.77,6.11,63.93,9.20,222.73
2020-06-26 14:00:00,10.34,25.8,0,9.17,12.10,5.93,65.93,10.24,267.00
2020-06-26 15:00:00,6.94,29.7,0,8.47,11.26,5.41,67.27,8.92,263.07
2020-06-26 16:00:00,4.30,40.8,0,8.70,10.40,7.19,80.47,5.31,260.00
2020-06-26 17:00:00,0.28,62.3,0,8.08,9.72,7.23,84.53,5.04,256.00
2020-06-26 18:00:00,0.00,61.4,0,7.99,9.59,6.99,83.93,4.55,251.40
2020-06-26 19:00:00,0.00,62.0,0,8.58,8.97,8.42,96.27,0.00,243.00
2020-06-26 20:00:00,0.00,35.9,0,9.21,9.40,9.30,99.00,0.00,243.00
2020-06-26 21:00:00,0.00,17.4,5,8.50,8.80,8.80,100.00,0.00,243.00
2020-06-26 22:00:00,0.00,26.9,76,8.57,8.85,8.82,99.67,0.00,243.00
2020-06-26 23:00:00,0.00,42.7,140,7.61,8.67,8.67,100.00,4.01,278.67
2020-06-27 00:00:00,0.00,22.4,286,8.15,8.49,8.49,100.00,0.00,303.33
2020-06-27 01:00:00,0.00,13.5,378,7.69,8.12,8.12,100.00,0.00,303.00
2020-06-27 02:00:00,0.00,36.7,291,7.70,8.10,8.10,100.00,0.00,303.00
2020-06-27 03:00:00,0.00,31.6,295,7.47,7.97,7.97,100.00,0.00,303.00
2020-06-27 04:00:00,0.00,83.6,54,6.71,7.91,7.91,100.00,4.07,303.00
2020-06-27 05:00:00,0.00,54.6,91,7.40,7.90,7.90,100.00,0.00,303.00
2020-06-27 06:00:00,0.00,45.8,42,6.91,7.51,7.51,100.00,0.00,303.00
2020-06-27 07:00:00,0.00,72.2,0,6.34,7.13,7.23,100.00,0.51,303.00
2020-06-27 08:00:00,0.63,60.6,0,7.21,7.83,7.93,100.00,0.63,303.00
2020-06-27 09:00:00,4.64,57.4,0,7.32,7.99,8.08,100.00,0.72,303.00
2020-06-27 10:00:00,8.99,77.2,0,7.40,8.28,8.37,100.00,2.67,287.00
2020-06-27 11:00:00,12.20,27.7,0,9.18,9.32,9.32,100.00,0.12,287.00
2020-06-27 12:00:00,13.40,0.0,0,10.03,11.12,9.83,91.73,5.47,218.00
2020-06-27 13:00:00,13.03,0.0,0,9.60,11.87,7.69,75.60,9.04,225.73
2020-06-27 14:00:00,10.58,0.0,0,9.15,10.91,8.42,84.60,7.25,234.33
2020-06-27 15:00:00,7.13,0.0,0,9.19,10.99,7.90,81.27,6.87,249.40
2020-06-27 16:00:00,4.04,0.0,0,9.26,10.73,7.84,82.20,4.92,252.00
2020-06-27 17:00:00,0.27,0.0,0,9.21,10.01,6.47,78.80,0.00,252.00
2020-06-27 18:00:00,0.00,0.0,0,8.26,8.96,7.03,87.60,0.00,252.00
2020-06-27 19:00:00,0.00,4.6,0,7.58,8.13,8.03,99.00,0.00,251.60
2020-06-27 20:00:00,0.00,6.0,0,7.31,7.82,7.82,100.00,0.00,256.00
2020-06-27 21:00:00,0.00,10.4,5,5.67,6.47,6.47,100.00,0.00,256.00
2020-06-27 22:00:00,0.00,0.0,105,4.91,5.91,5.91,100.00,0.36,256.87
2020-06-27 23:00:00,0.00,0.0,251,3.57,4.91,4.92,100.00,0.96,256.00
2020-06-28 00:00:00,0.00,0.0,372,3.03,4.31,4.41,100.00,0.00,251.40
2020-06-28 01:00:00,0.00,0.0,447,1.85,3.29,3.33,100.00,0.00,251.00
2020-06-28 02:00:00,0.00,0.0,468,1.14,2.70,2.78,100.00,0.00,250.00
2020-06-28 03:00:00,0.00,0.0,434,0.15,1.95,1.99,100.00,0.36,256.67
2020-06-28 04:00:00,0.00,0.0,347,-2.33,0.72,0.72,100.00,6.03,257.00
2020-06-28 05:00:00,0.00,0.0,218,-2.75,0.54,0.54,100.00,6.77,184.00
2020-06-28 06:00:00,0.00,0.0,71,-2.20,0.45,0.53,100.00,3.52,184.00
2020-06-28 07:00:00,0.00,12.0,0,-3.05,0.14,0.23,100.00,6.87,184.00
2020-06-28 08:00:00,0.72,12.1,0,-2.32,0.20,0.29,100.00,2.76,184.00
2020-06-28 09:00:00,4.69,0.5,0,-1.41,1.61,1.70,100.00,6.57,184.00
2020-06-28 10:00:00,8.76,0.0,0,1.04,3.45,3.55,100.00,4.95,184.00
2020-06-28 11:00:00,12.11,0.0,0,3.45,5.39,5.48,100.00,4.56,184.00
2020-06-28 12:00:00,13.25,0.0,0,5.04,6.91,7.00,100.00,6.13,184.73
2020-06-28 13:00:00,12.99,0.0,0,8.59,9.56,7.63,87.87,2.04,183.00
2020-06-28 14:00:00,10.58,0.0,0,10.63,11.35,6.89,74.13,0.00,207.33
2020-06-28 15:00:00,6.82,0.0,0,11.05,12.07,6.11,66.87,0.60,210.00
2020-06-28 16:00:00,3.14,0.0,0,11.39,12.35,5.76,64.13,0.00,210.00
2020-06-28 17:00:00,0.29,0.0,0,9.34,10.43,5.20,69.87,0.00,210.00
2020-06-28 18:00:00,0.00,0.0,0,7.21,8.36,7.03,91.27,2.28,212.00
2020-06-28 19:00:00,0.00,0.0,0,6.04,6.83,6.73,99.00,0.00,212.00
2020-06-28 20:00:00,0.00,0.0,0,4.40,5.95,5.87,99.13,3.12,183.00
2020-06-28 21:00:00,0.00,0.0,5,2.95,4.77,4.77,100.00,3.24,183.00
2020-06-28 22:00:00,0.00,0.0,105,2.35,3.75,3.75,100.00,0.00,183.00
2020-06-28 23:00:00,0.00,0.0,252,1.79,3.23,3.23,100.00,0.00,185.00
2020-06-29 00:00:00,0.00,0.0,371,0.84,2.44,2.44,100.00,0.00,183.13
2020-06-29 01:00:00,0.00,0.0,446,0.61,2.57,2.57,100.00,2.16,183.00
2020-06-29 02:00:00,0.00,0.0,468,-1.23,1.48,1.48,100.00,4.72,182.47
2020-06-29 03:00:00,0.00,0.0,434,-0.51,1.29,1.29,100.00,0.00,182.00
2020-06-29 04:00:00,0.00,0.0,347,-1.33,0.72,0.72,100.00,0.84,182.00
2020-06-29 05:00:00,0.00,0.0,218,-2.16,-0.16,-0.16,100.00,0.00,182.00
2020-06-29 06:00:00,0.00,0.0,72,-2.51,0.13,0.13,100.00,3.24,181.00
2020-06-29 07:00:00,0.00,6.9,0,-3.41,-0.23,-0.23,100.00,5.83,181.00
2020-06-29 08:00:00,0.75,15.2,0,-3.89,-0.11,-0.11,100.00,9.16,180.00
2020-06-29 09:00:00,4.66,0.5,0,-1.83,1.25,1.35,100.00,6.72,180.93
2020-06-29 10:00:00,8.75,0.0,0,0.90,3.47,3.56,100.00,5.87,181.00
2020-06-29 11:00:00,12.20,0.0,0,4.45,6.30,6.39,100.00,5.15,181.00
2020-06-29 12:00:00,13.41,0.0,0,8.43,10.07,8.15,87.87,6.40,174.00
2020-06-29 13:00:00,13.09,0.0,0,10.75,12.42,8.25,75.67,6.57,194.00
2020-06-29 14:00:00,10.64,0.0,0,12.11,14.55,5.33,53.87,6.93,83.53
2020-06-29 15:00:00,6.81,0.0,0,12.30,14.65,5.21,53.07,6.43,187.27
2020-06-29 16:00:00,3.12,0.0,0,11.71,14.12,4.86,53.60,6.31,139.53
2020-06-29 17:00:00,0.28,0.0,0,9.67,11.71,4.73,62.13,4.47,0.27
2020-06-29 18:00:00,0.00,0.0,0,8.85,9.86,5.57,74.53,0.00,36.07
2020-06-29 19:00:00,0.00,0.0,0,7.83,8.63,6.55,86.60,0.00,0.07
2020-06-29 20:00:00,0.00,0.0,0,5.90,6.99,6.89,99.00,1.80,64.53
2020-06-29 21:00:00,0.00,2.1,5,2.90,5.41,5.37,99.60,7.72,97.33
2020-06-29 22:00:00,0.00,10.1,93,2.28,5.15,5.10,99.47,9.04,102.93
2020-06-29 23:00:00,0.00,32.3,169,1.94,5.35,5.27,99.20,11.92,91.73
2020-06-30 00:00:00,0.00,4.0,357,2.61,4.85,4.85,100.00,5.39,88.00
2020-06-30 01:00:00,0.00,0.0,446,1.53,4.33,4.33,100.00,8.27,84.53
2020-06-30 02:00:00,0.00,9.6,422,0.84,4.12,4.12,100.00,10.36,71.87
2020-06-30 03:00:00,0.00,40.6,256,1.71,3.93,3.93,100.00,4.60,79.60
2020-06-30 04:00:00,0.00,62.3,132,4.19,6.88,6.47,97.13,9.76,57.47
2020-06-30 05:00:00,0.00,61.8,85,5.45,8.37,5.13,79.87,9.40,57.73
2020-06-30 06:00:00,0.00,64.4,23,7.01,10.37,4.83,68.27,11.20,86.00
2020-06-30 07:00:00,0.00,53.2,0,7.16,10.11,4.97,70.27,9.64,82.20
2020-06-30 08:00:00,0.32,52.9,0,7.81,10.67,5.00,68.07,9.13,81.53
2020-06-30 09:00:00,1.56,67.4,0,8.87,10.79,5.62,70.33,4.76,90.20
2020-06-30 10:00:00,4.84,62.9,0,10.11,12.37,5.87,64.53,7.53,47.40
2020-06-30 11:00:00,7.69,77.6,0,10.43,13.95,6.25,59.73,13.96,92.00
2020-06-30 12:00:00,13.38,55.9,0,11.87,14.98,6.45,56.60,11.89,136.07
2020-06-30 13:00:00,10.32,57.7,0,10.95,15.26,5.25,51.27,16.66,113.33
2020-06-30 14:00:00,4.96,27.0,0,10.69,14.47,5.46,54.67,14.08,30.53
2020-06-30 15:00:00,7.02,24.8,0,10.79,14.01,5.68,57.13,11.67,44.07
2020-06-30 16:00:00,2.28,18.1,0,9.35,13.59,5.34,57.33,16.66,53.07
2020-06-30 17:00:00,0.27,18.9,0,9.93,13.27,5.34,58.60,12.16,50.13
2020-06-30 18:00:00,0.00,22.2,0,10.55,12.93,6.66,65.67,8.51,42.13
2020-06-30 19:00:00,0.00,23.1,0,10.36,13.13,7.52,68.93,11.20,55.40
2020-06-30 20:00:00,0.00,6.5,0,10.73,12.99,7.64,69.80,8.53,55.27
2020-06-30 21:00:00,0.00,7.7,4,11.72,12.59,7.90,73.07,1.97,105.07
2020-06-30 22:00:00,0.00,10.7,93,11.47,11.87,8.38,79.07,0.00,356.00
2020-06-30 23:00:00,0.00,2.9,240,10.83,12.24,8.41,77.33,5.87,70.20
2020-07-01 00:00:00,0.00,0.0,367,11.53,12.03,8.53,79.00,0.96,46.47
2020-07-01 01:00:00,0.00,0.0,444,10.35,11.65,9.23,85.00,6.04,59.40
2020-07-01 02:00:00,0.00,0.0,467,10.25,11.89,8.69,80.93,6.99,58.73
2020-07-01 03:00:00,0.00,0.0,432,9.96,11.68,8.56,81.07,7.01,38.60
2020-07-01 04:00:00,0.00,0.0,345,9.25,12.55,8.36,75.53,15.16,30.60
2020-07-01 05:00:00,0.00,0.0,219,10.02,11.76,8.29,79.13,6.84,42.13
2020-07-01 06:00:00,0.00,0.0,73,9.85,11.77,8.29,79.07,7.73,45.00
2020-07-01 07:00:00,0.00,0.0,0,8.47,11.29,8.18,81.00,12.28,26.53
2020-07-01 08:00:00,0.59,0.0,0,8.97,11.09,8.36,83.33,8.92,46.73
2020-07-01 09:00:00,2.75,0.7,0,9.23,11.90,8.70,80.73,12.52,36.87
2020-07-01 10:00:00,9.03,0.0,0,10.74,13.92,8.60,70.40,15.04,21.27
2020-07-01 11:00:00,5.03,21.1,0,12.91,15.49,8.05,61.20,11.20,32.80
2020-07-01 12:00:00,12.47,16.7,0,14.01,16.95,7.14,52.33,11.68,70.53
2020-07-01 13:00:00,12.91,17.9,0,12.83,17.34,5.69,46.20,18.57,72.07
2020-07-01 14:00:00,10.50,71.8,0,13.15,17.22,4.44,42.73,14.68,70.07
2020-07-01 15:00:00,6.66,81.2,0,11.73,16.58,3.73,42.33,17.84,66.93
2020-07-01 16:00:00,1.53,66.6,0,12.07,15.86,4.64,47.27,13.38,85.33
2020-07-01 17:00:00,0.34,76.5,0,11.45,13.82,5.36,56.67,6.79,100.87
2020-07-01 18:00:00,0.00,16.3,0,10.61,13.44,6.01,60.80,9.88,95.07
2020-07-01 19:00:00,0.00,52.2,0,10.68,13.65,6.41,61.47,11.20,100.67
2020-07-01 20:00:00,0.00,41.4,0,10.90,14.58,5.91,56.00,14.24,90.13
2020-07-01 21:00:00,0.00,50.7,2,10.40,14.11,7.27,63.33,15.42,86.80
2020-07-01 22:00:00,0.00,29.1,77,11.00,13.98,8.09,67.53,12.78,86.13
2020-07-01 23:00:00,0.00,3.3,237,11.63,15.07,7.83,61.93,14.82,88.07
2020-07-02 00:00:00,0.00,0.1,366,12.41,15.70,6.68,54.93,13.00,45.60
2020-07-02 01:00:00,0.00,17.0,366,10.37,14.36,7.49,63.27,16.82,330.13
2020-07-02 02:00:00,0.00,47.6,245,7.09,10.96,8.48,84.67,18.14,331.33
2020-07-02 03:00:00,0.00,49.9,215,6.32,9.89,7.69,86.20,15.54,192.20
2020-07-02 04:00:00,0.00,26.5,253,6.21,10.03,6.30,77.73,15.80,344.40
2020-07-02 05:00:00,0.00,25.2,164,5.65,9.71,6.92,82.53,17.12,324.93
2020-07-02 06:00:00,0.00,13.1,62,6.76,9.99,6.69,80.00,13.00,325.40
2020-07-02 07:00:00,0.00,40.4,0,6.65,9.77,6.36,79.47,11.68,345.93
2020-07-02 08:00:00,0.16,83.2,0,7.71,9.30,6.43,82.13,3.72,69.07
2020-07-02 09:00:00,1.09,77.5,0,7.14,9.96,6.81,80.73,10.84,34.93
2020-07-02 10:00:00,3.09,71.3,0,8.44,11.79,6.65,70.80,13.00,297.67
2020-07-02 11:00:00,4.94,71.2,0,8.13,12.46,5.52,62.60,16.88,340.73
2020-07-02 12:00:00,7.41,61.2,0,9.11,12.79,5.17,59.80,13.26,323.93
2020-07-02 13:00:00,6.50,53.2,0,8.94,12.79,3.79,54.27,13.12,298.60
